3,1,9,0.315165,0.743064,0
3,2,0,0.700491,0.951207,1
3,2,1,0.700139,0.950652,1
3,2,2,0.700037,0.951135,1
3,2,3,0.69807,0.950676,1
3,2,4,0.698552,0.950787,1
3,2,5,0.701582,0.951644,1
3,2,6,0.701909,0.951819,1
3,2,7,0.700333,0.95089,1
3,2,8,0.700763,0.951638,1
3,2,9,0.376145,0.799298,0
3,3,0,0.738474,0.96009,1
3,3,1,0.738004,0.959596,1
3,3,2,0.73803,0.960029,1
3,3,3,0.736944,0.959827,1
3,3,4,0.737133,0.959858,1
3,3,5,0.739206,0.960379,1
3,3,6,0.739482,0.960515,1
3,3,7,0.738187,0.959793,1
3,3,8,0.738775,0.960453,1
3,3,9,0.432082,0.838865,0
3,4,0,0.768335,0.966327,1
3,4,1,0.767844,0.965898,1
3,4,2,0.767938,0.966285,1
3,4,3,0.767392,0.966206,1
3,4,4,0.767426,0.966208,1
3,4,5,0.76881,0.966522,1
3,4,6,0.769041,0.966639,1
3,4,7,0.768012,0.966058,1
3,4,8,0.768622,0.966636,1
3,4,9,0.481618,0.867006,0
3,5,0,0.792323,0.970928,1
3,5,1,0.791855,0.970555,1
3,5,2,0.791982,0.970898,1
3,5,3,0.791777,0.970889,1
3,5,4,0.791723,0.970874,1
3,5,5,0.792618,0.971068,1
3,5,6,0.792806,0.971164,1
3,5,7,0.792003,0.970692,1
3,5,8,0.792582,0.971194,1
3,5,9,0.524844,0.887559,0
3,6,0,0.811962,0.974451,1
3,6,1,0.811533,0.974124,1
3,6,2,0.811673,0.97443,1
3,6,3,0.81169,0.97446,1
3,6,4,0.811585,0.974437,1
3,6,5,0.812128,0.974554,1
3,6,6,0.812279,0.974634,1
3,6,7,0.81166,0.974242,1
3,6,8,0.81219,0.974682,1
3,6,9,0.562403,0.903018,0
3,7,0,0.828306,0.977229,1
3,7,1,0.82792,0.97694,1
3,7,2,0.828063,0.977216,1
3,7,3,0.828227,0.977268,1
3,7,4,0.828093,0.977242,1
3,7,5,0.828379,0.977307,1
3,7,6,0.8285,0.977374,1
3,7,7,0.828028,0.977044,1
3,7,8,0.828505,0.977433,1
3,7,9,0.59508,0.914969,0
3,8,0,0.842104,0.979474,1
3,8,1,0.841758,0.979216,1
3,8,2,0.8419,0.979466,1
3,8,3,0.842162,0.979531,1
3,8,4,0.842012,0.979504,1
3,8,5,0.842108,0.979533,1
3,8,6,0.842203,0.979591,1
3,8,7,0.841849,0.979307,1
3,8,8,0.842276,0.979655,1
3,8,9,0.62362,0.924433,0
3,9,0,0.853895,0.981323,1
3,9,1,0.853587,0.981091,1
3,9,2,0.853725,0.981319,1
3,9,3,0.854053,0.981392,1
3,9,4,0.853894,0.981364,1
3,9,5,0.853849,0.981369,1
3,9,6,0.853924,0.981419,1
